NodeNum,Inst,SEQ,Method,FlexLex,CP,Obj,Time,sel
15,15-PatPS_000_841_1_2_1_1,0,TI,L,18.24,29.5,4.033,1
15,15-PatPS_001_841_2_3_2_2,1,TI,H,10.44,20.37,0.953,4_15
15,15-PatPS_002_843_1_2_1_1,2,TI,L,23.490002,37.25,2.47,3
15,15-PatPS_003_843_2_3_2_2,3,TI,H,8.3,15.23,0.757,15_10
15,15-PatPS_004_254_1_2_1_1,4,TI,L,19.01,34.17,2.226,2
15,15-PatPS_005_254_2_3_2_2,5,TI,H,16.41,17.63,0.738,2_14
15,15-PatPS_006_523_1_2_1_1,6,TI,L,18.18,30.43,44.674,4
15,15-PatPS_007_523_2_3_2_2,7,TI,H,13.78,18.59,0.707,4_9
15,15-PatPS_008_238_1_2_1_1,8,TI,L,27.16,45.77,3.148,3
15,15-PatPS_009_238_2_3_2_2,9,TI,H,9.11,19.19,1.128,3_9
15,15-PatPS_010_627_1_2_1_1,10,TI,L,18.49,38.74,21.716,9
15,15-PatPS_011_627_2_3_2_2,11,TI,H,11.26,27.03,1.554,9_14
15,15-PatPS_012_176_1_2_1_1,12,TI,L,22.82,34.72,3.293,1
15,15-PatPS_013_176_2_3_2_2,13,TI,H,14.0199995,24.79,0.884,10_8
15,15-PatPS_014_51_1_2_1_1,14,TI,L,18.8,28.19,3.224,14
15,15-PatPS_015_51_2_3_2_2,15,TI,H,10.74,16.91,0.779,14_0
15,15-PatPS_016_71_1_2_1_1,16,TI,L,15.23,44.87,4.076,1
15,15-PatPS_017_71_2_3_2_2,17,TI,H,8.4,30.05,1.256,14_0
15,15-PatPS_018_626_1_2_1_1,18,TI,L,15.68,35.01,1.733,7
15,15-PatPS_019_626_2_3_2_2,19,TI,H,11.64,17.45,0.447,7_0
15,15-PatPS_020_609_1_2_1_1,20,TI,L,17.689999,26.61,1.406,1
15,15-PatPS_021_609_2_3_2_2,21,TI,H,4.62,9.18,0.511,11_6
15,15-PatPS_022_568_1_2_1_1,22,TI,L,17.380001,29.39,4.798,1
15,15-PatPS_023_568_2_3_2_2,23,TI,H,7.88,12.38,0.506,11_0
15,15-PatPS_024_948_1_2_1_1,24,TI,L,17.080002,26.38,1.335,1
15,15-PatPS_025_948_2_3_2_2,25,TI,H,8.74,15.73,0.549,6_0
15,15-PatPS_026_72_1_2_1_1,26,TI,L,18.029999,32.02,2.025,1
15,15-PatPS_027_72_2_3_2_2,27,TI,H,5.94,15.43,0.502,7_11
15,15-PatPS_028_231_1_2_1_1,28,TI,L,23.619999,39.47,2.55,15
15,15-PatPS_029_231_2_3_2_2,29,TI,H,8.099999,12.63,0.509,15_0
15,15-PatPS_030_812_1_2_1_1,30,TI,L,21.939999,33.88,0.779,11
15,15-PatPS_031_812_2_3_2_2,31,TI,H,12.190001,14.16,0.223,10_7
15,15-PatPS_032_838_1_2_1_1,32,TI,L,23.62,34.23,3.453,2
15,15-PatPS_033_838_2_3_2_2,33,TI,H,17.08,24.37,1.035,2_14
15,15-PatPS_034_933_1_2_1_1,34,TI,L,25.630001,44.35,4.988,2
15,15-PatPS_035_933_2_3_2_2,35,TI,H,14.56,20.64,0.843,9_0
15,15-PatPS_036_380_1_2_1_1,36,TI,L,17.810001,28.38,2.448,13
15,15-PatPS_037_380_2_3_2_2,37,TI,H,8.63,16.95,0.491,13_9
15,15-PatPS_038_534_1_2_1_1,38,TI,L,17.99,31.42,14.311,1
15,15-PatPS_039_534_2_3_2_2,39,TI,H,10.13,17.95,0.551,1_12
15,15-PatPS_040_395_1_2_1_1,40,TI,L,19.41,29.69,2.12,3
15,15-PatPS_041_395_2_3_2_2,41,TI,H,16.21,17.56,0.411,3_0
15,15-PatPS_042_443_1_2_1_1,42,TI,L,22.14,34.08,58.015,6
15,15-PatPS_043_443_2_3_2_2,43,TI,H,8.6,18.9,0.807,6_8
15,15-PatPS_044_469_1_2_1_1,44,TI,L,22.28,28.48,1.564,8
15,15-PatPS_045_469_2_3_2_2,45,TI,H,7.9300003,17.03,0.446,3_10
15,15-PatPS_046_358_1_2_1_1,46,TI,L,18.32,35.42,2.677,1
15,15-PatPS_047_358_2_3_2_2,47,TI,H,16.43,21.05,0.336,6_15
15,15-PatPS_048_673_1_2_1_1,48,TI,L,19.43,46.01,2.185,4
15,15-PatPS_049_673_2_3_2_2,49,TI,H,7.41,16.99,0.52,1_6
15,15-PatPS_050_850_1_2_1_1,50,TI,L,18.47,31.71,5.755,1
15,15-PatPS_051_850_2_3_2_2,51,TI,H,10.17,18.32,0.599,1_11
15,15-PatPS_052_997_1_2_1_1,52,TI,L,26.82,43.55,2.622,3
15,15-PatPS_053_997_2_3_2_2,53,TI,H,18.810001,21.01,0.271,8_14
15,15-PatPS_054_767_1_2_1_1,54,TI,L,10.94,26.56,2.845,3
15,15-PatPS_055_767_2_3_2_2,55,TI,H,9.12,13.27,0.212,4_0
15,15-PatPS_056_483_1_2_1_1,56,TI,L,30.650002,42.58,4.389,2
15,15-PatPS_057_483_2_3_2_2,57,TI,H,10,20.93,0.69,2_14
15,15-PatPS_058_917_1_2_1_1,58,TI,L,26.83,41.41,2.287,2
15,15-PatPS_059_917_2_3_2_2,59,TI,H,10.01,19.32,0.829,7_15
15,15-PatPS_060_944_1_2_1_1,60,TI,L,22.380001,38.7,1.351,2
15,15-PatPS_061_944_2_3_2_2,61,TI,H,8.81,24.99,0.865,2_11
15,15-PatPS_062_766_1_2_1_1,62,TI,L,14.09,30.28,2.724,4
15,15-PatPS_063_766_2_3_2_2,63,TI,H,15.05,23.7,0.35,4_9
15,15-PatPS_064_893_1_2_1_1,64,TI,L,20.2,34.09,4.576,4
15,15-PatPS_065_893_2_3_2_2,65,TI,H,12.620001,17.72,0.823,3_14
15,15-PatPS_066_199_1_2_1_1,66,TI,L,16.34,22.61,1.007,12
15,15-PatPS_067_199_2_3_2_2,67,TI,H,8.29,12.33,0.257,13_0
15,15-PatPS_068_344_1_2_1_1,68,TI,L,23.61,34.86,1.474,1
15,15-PatPS_069_344_2_3_2_2,69,TI,H,9.55,10.44,0.372,1_11
15,15-PatPS_070_353_1_2_1_1,70,TI,L,20.45,36.28,2.263,13
15,15-PatPS_071_353_2_3_2_2,71,TI,H,8,13.89,0.494,3_0
15,15-PatPS_072_665_1_2_1_1,72,TI,L,15.72,29.02,3.555,9
15,15-PatPS_073_665_2_3_2_2,73,TI,H,10.12,19.62,0.901,2_12
15,15-PatPS_074_408_1_2_1_1,74,TI,L,15.869999,24.19,0.836,14
15,15-PatPS_075_408_2_3_2_2,75,TI,H,10.41,14.09,0.295,3_0
15,15-PatPS_076_133_1_2_1_1,76,TI,L,19.1,38.34,5.747,1
15,15-PatPS_077_133_2_3_2_2,77,TI,H,17.76,24.46,0.434,1_0
15,15-PatPS_078_444_1_2_1_1,78,TI,L,20.26,39.39,11.55,7
15,15-PatPS_079_444_2_3_2_2,79,TI,H,11.56,26.45,0.889,7_10
15,15-PatPS_080_278_1_2_1_1,80,TI,L,24.78,43.97,3.041,3
15,15-PatPS_081_278_2_3_2_2,81,TI,H,6.02,13.45,0.39,3_13
15,15-PatPS_082_925_1_2_1_1,82,TI,L,17.7,33.65,2.913,6
15,15-PatPS_083_925_2_3_2_2,83,TI,H,10.38,20.75,0.491,6_0
15,15-PatPS_084_531_1_2_1_1,84,TI,L,18.13,31.44,1.327,3
15,15-PatPS_085_531_2_3_2_2,85,TI,H,8.92,15.75,0.389,3_12
15,15-PatPS_086_779_1_2_1_1,86,TI,L,18.17,23.73,1.3,10
15,15-PatPS_087_779_2_3_2_2,87,TI,H,7.85,10.74,0.239,10_7
15,15-PatPS_088_821_1_2_1_1,88,TI,L,18.82,44.2,10.397,2
15,15-PatPS_089_821_2_3_2_2,89,TI,H,11,28.61,1.123,15_9
15,15-PatPS_090_260_1_2_1_1,90,TI,L,13.32,34.8,4.225,2
15,15-PatPS_091_260_2_3_2_2,91,TI,H,8.62,13.37,0.408,15_8
15,15-PatPS_092_157_1_2_1_1,92,TI,L,24.330002,43.81,9.251,10
15,15-PatPS_093_157_2_3_2_2,93,TI,H,8.4,21.26,0.83,10_6
15,15-PatPS_094_268_1_2_1_1,94,TI,L,27.31,39.17,4.522,4
15,15-PatPS_095_268_2_3_2_2,95,TI,H,11.17,24.91,1.247,4_0
15,15-PatPS_096_934_1_2_1_1,96,TI,L,29.41,52.95,2.881,2
15,15-PatPS_097_934_2_3_2_2,97,TI,H,11.7,27.13,1.093,1_15
15,15-PatPS_098_179_1_2_1_1,98,TI,L,21.11,33.15,1.323,9
15,15-PatPS_099_179_2_3_2_2,99,TI,H,14.65,15.74,0.35,9_10
15,15-PatPS_100_65_1_2_1_1,100,TI,L,19.02,30.36,0.728,4
15,15-PatPS_101_65_2_3_2_2,101,TI,H,9.22,16.46,0.559,1_0
15,15-PatPS_102_288_1_2_1_1,102,TI,L,16.45,39.1,1.413,10
15,15-PatPS_103_288_2_3_2_2,103,TI,H,11.16,21.71,0.494,15_10
15,15-PatPS_104_983_1_2_1_1,104,TI,L,22.1,39.11,4.235,2
15,15-PatPS_105_983_2_3_2_2,105,TI,H,14.99,18.61,0.345,14_0
15,15-PatPS_106_476_1_2_1_1,106,TI,L,19.369999,28.24,1.217,8
15,15-PatPS_107_476_2_3_2_2,107,TI,H,7.5299997,10.96,0.261,8_12
15,15-PatPS_108_562_1_2_1_1,108,TI,L,23.36,37.83,1.547,14
15,15-PatPS_109_562_2_3_2_2,109,TI,H,22.24,36.38,0.621,6_3
15,15-PatPS_110_131_1_2_1_1,110,TI,L,13.690001,31.13,13.32,1
15,15-PatPS_111_131_2_3_2_2,111,TI,H,9.27,12.91,0.333,6_0
15,15-PatPS_112_819_1_2_1_1,112,TI,L,23.84,37,1.874,3
15,15-PatPS_113_819_2_3_2_2,113,TI,H,8.52,17.28,0.603,11_15
15,15-PatPS_114_867_1_2_1_1,114,TI,L,27.09,43.91,3.565,8
15,15-PatPS_115_867_2_3_2_2,115,TI,H,14.32,28.52,1.029,8_0
15,15-PatPS_116_729_1_2_1_1,116,TI,L,20.25,33.4,1.679,2
15,15-PatPS_117_729_2_3_2_2,117,TI,H,8.35,16.3,0.457,9_14
15,15-PatPS_118_871_1_2_1_1,118,TI,L,21.650002,30.39,1,2
15,15-PatPS_119_871_2_3_2_2,119,TI,H,7.6,11.35,0.431,11_9
15,15-PatPS_120_915_1_2_1_1,120,TI,L,16.99,34.1,20.913,2
15,15-PatPS_121_915_2_3_2_2,121,TI,H,7.69,15.36,0.401,7_10
15,15-PatPS_122_481_1_2_1_1,122,TI,L,12.559999,31.12,7.38,1
15,15-PatPS_123_481_2_3_2_2,123,TI,H,10.71,19.5,0.632,3_10
15,15-PatPS_124_244_1_2_1_1,124,TI,L,19.65,37.44,3.006,4
15,15-PatPS_125_244_2_3_2_2,125,TI,H,14.969999,17.67,0.494,3_6
15,15-PatPS_126_701_1_2_1_1,126,TI,L,19.5,29.04,4.929,1
15,15-PatPS_127_701_2_3_2_2,127,TI,H,15.21,16.29,0.312,1_13
15,15-PatPS_128_35_1_2_1_1,128,TI,L,21.359999,34.94,3.473,1
15,15-PatPS_129_35_2_3_2_2,129,TI,H,11.57,18,0.616,10_0
15,15-PatPS_130_430_1_2_1_1,130,TI,L,16.56,30.93,2.64,2
15,15-PatPS_131_430_2_3_2_2,131,TI,H,8.66,12.14,0.345,10_0
15,15-PatPS_132_805_1_2_1_1,132,TI,L,20.32,40.07,6.77,5
15,15-PatPS_133_805_2_3_2_2,133,TI,H,9.92,18.8,0.696,5_11
15,15-PatPS_134_127_1_2_1_1,134,TI,L,22.73,29.11,0.825,9
15,15-PatPS_135_127_2_3_2_2,135,TI,H,9.13,12.64,0.33,15_0
15,15-PatPS_136_899_1_2_1_1,136,TI,L,24.330002,28.8,1.439,12
15,15-PatPS_137_899_2_3_2_2,137,TI,H,18.3,21.19,0.273,12_0
15,15-PatPS_138_790_1_2_1_1,138,TI,L,19.619999,39.11,112.561,2
15,15-PatPS_139_790_2_3_2_2,139,TI,H,7.96,16.95,1.938,10_9
15,15-PatPS_140_227_1_2_1_1,140,TI,L,18.15,35.48,2.001,8
15,15-PatPS_141_227_2_3_2_2,141,TI,H,14.69,22.66,0.329,6_8
15,15-PatPS_142_91_1_2_1_1,142,TI,L,18.71,40.19,2.445,2
15,15-PatPS_143_91_2_3_2_2,143,TI,H,10.98,19.15,0.53,9_10
15,15-PatPS_144_417_1_2_1_1,144,TI,L,20.2,35.19,6.659,3
15,15-PatPS_145_417_2_3_2_2,145,TI,H,18.77,20.38,0.61,3_14
15,15-PatPS_146_170_1_2_1_1,146,TI,L,21.34,40.93,4.103,7
15,15-PatPS_147_170_2_3_2_2,147,TI,H,10.47,16.77,0.49,11_13
15,15-PatPS_148_342_1_2_1_1,148,TI,L,12.610001,26.08,6.723,1
15,15-PatPS_149_342_2_3_2_2,149,TI,H,4.17,8.65,0.293,9_0
15,15-PatPS_150_335_1_2_1_1,150,TI,L,16.35,31.38,3.068,8
15,15-PatPS_151_335_2_3_2_2,151,TI,H,9.16,16.29,0.839,8_11
15,15-PatPS_152_378_1_2_1_1,152,TI,L,26.59,37.28,2.93,5
15,15-PatPS_153_378_2_3_2_2,153,TI,H,11.610001,22.27,0.502,15_13
15,15-PatPS_154_82_1_2_1_1,154,TI,L,23.49,45.92,2.068,1
15,15-PatPS_155_82_2_3_2_2,155,TI,H,8.2,19.86,0.445,1_12
15,15-PatPS_156_699_1_2_1_1,156,TI,L,17.59,34.34,2.953,1
15,15-PatPS_157_699_2_3_2_2,157,TI,H,10.29,17.35,0.987,1_11
15,15-PatPS_158_61_1_2_1_1,158,TI,L,18.82,26.9,1.668,8
15,15-PatPS_159_61_2_3_2_2,159,TI,H,8.96,16.54,0.255,8_0
15,15-PatPS_160_737_1_2_1_1,160,TI,L,15,31.11,5.598,11
15,15-PatPS_161_737_2_3_2_2,161,TI,H,10.3,20.6,0.617,8_12
15,15-PatPS_162_404_1_2_1_1,162,TI,L,19.39,37.98,2.792,7
15,15-PatPS_163_404_2_3_2_2,163,TI,H,10.75,13.3,0.349,7_10
15,15-PatPS_164_823_1_2_1_1,164,TI,L,12.99,28.2,3.507,3
15,15-PatPS_165_823_2_3_2_2,165,TI,H,5.75,11.66,0.595,3_0
15,15-PatPS_166_174_1_2_1_1,166,TI,L,20.7,20.7,0.2,9
15,15-PatPS_167_174_2_3_2_2,167,TI,H,9.28,11.48,0.308,9_11
15,15-PatPS_168_669_1_2_1_1,168,TI,L,28.71,39.8,2.244,7
15,15-PatPS_169_669_2_3_2_2,169,TI,H,10.07,21.24,0.501,12_13
15,15-PatPS_170_594_1_2_1_1,170,TI,L,22.72,41.99,2.44,5
15,15-PatPS_171_594_2_3_2_2,171,TI,H,6.32,12.42,0.372,5_12
15,15-PatPS_172_197_1_2_1_1,172,TI,L,20.87,34.49,5.739,4
15,15-PatPS_173_197_2_3_2_2,173,TI,H,11.24,20.99,0.394,4_8
15,15-PatPS_174_381_1_2_1_1,174,TI,L,17.83,35.31,3.277,1
15,15-PatPS_175_381_2_3_2_2,175,TI,H,13.35,21.24,0.493,15_0
15,15-PatPS_176_330_1_2_1_1,176,TI,L,19.390001,36.73,4.447,9
15,15-PatPS_177_330_2_3_2_2,177,TI,H,13.96,21.2,0.508,3_0
15,15-PatPS_178_864_1_2_1_1,178,TI,L,22.609999,33.32,3.265,3
15,15-PatPS_179_864_2_3_2_2,179,TI,H,12.07,14.24,0.461,15_6
15,15-PatPS_180_1161_1_2_1_1,180,TI,L,25.47,34.41,1.518,6
15,15-PatPS_181_1161_2_3_2_2,181,TI,H,12.35,17.42,0.515,11_6
15,15-PatPS_182_1913_1_2_1_1,182,TI,L,25.21,46.58,4.636,3
15,15-PatPS_183_1913_2_3_2_2,183,TI,H,8.66,25.34,1.752,12_11
15,15-PatPS_184_1320_1_2_1_1,184,TI,L,24.990002,31.1,2.239,5
15,15-PatPS_185_1320_2_3_2_2,185,TI,H,10.320001,24.07,0.938,3_12
15,15-PatPS_186_1785_1_2_1_1,186,TI,L,29.470001,49.37,3.294,7
15,15-PatPS_187_1785_2_3_2_2,187,TI,H,18.02,27.19,0.823,7_8
15,15-PatPS_188_1164_1_2_1_1,188,TI,L,22.77,40.04,7.362,1
15,15-PatPS_189_1164_2_3_2_2,189,TI,H,9.389999,16.16,0.721,3_12
15,15-PatPS_190_1342_1_2_1_1,190,TI,L,22.09,35.89,7.393,1
15,15-PatPS_191_1342_2_3_2_2,191,TI,H,17.33,28.22,1.638,4_13
15,15-PatPS_192_1282_1_2_1_1,192,TI,L,28.69,44.6,4.582,8
15,15-PatPS_193_1282_2_3_2_2,193,TI,H,11.58,15.84,0.41,8_0
15,15-PatPS_194_1042_1_2_1_1,194,TI,L,34.399998,41.47,0.983,3
15,15-PatPS_195_1042_2_3_2_2,195,TI,H,18.14,23.53,0.427,3_9
15,15-PatPS_196_1831_1_2_1_1,196,TI,L,26.3,46.34,6.266,2
15,15-PatPS_197_1831_2_3_2_2,197,TI,H,10.9,23.63,1.095,2_5
15,15-PatPS_198_1934_1_2_1_1,198,TI,L,18.29,35.61,4.398,5
15,15-PatPS_199_1934_2_3_2_2,199,TI,H,9.89,28.51,1.754,5_0
15,15-PatPS_200_1187_1_2_1_1,200,TI,L,25.39,46.26,14.302,4
15,15-PatPS_201_1187_2_3_2_2,201,TI,H,10.79,26.34,1.359,2_8
15,15-PatPS_202_1263_1_2_1_1,202,TI,L,30.310001,38.99,1.025,2
15,15-PatPS_203_1263_2_3_2_2,203,TI,H,10.94,20.33,0.343,10_11
15,15-PatPS_204_1362_1_2_1_1,204,TI,L,17.53,35.11,26.611,1
15,15-PatPS_205_1362_2_3_2_2,205,TI,H,10.37,21.81,0.592,5_0
15,15-PatPS_206_1821_1_2_1_1,206,TI,L,32.85,52.86,3.236,3
15,15-PatPS_207_1821_2_3_2_2,207,TI,H,12.12,21.97,0.595,12_9
15,15-PatPS_208_1429_1_2_1_1,208,TI,L,16.52,29.99,4.997,1
15,15-PatPS_209_1429_2_3_2_2,209,TI,H,13.85,18.88,0.33,1_14
15,15-PatPS_210_1554_1_2_1_1,210,TI,L,23.65,35.22,2.135,5
15,15-PatPS_211_1554_2_3_2_2,211,TI,H,8.11,16.32,0.68,5_0
15,15-PatPS_212_1174_1_2_1_1,212,TI,L,18.36,32.67,4.617,5
15,15-PatPS_213_1174_2_3_2_2,213,TI,H,10.93,23.28,0.644,2_6
15,15-PatPS_214_1087_1_2_1_1,214,TI,L,19.3,40.69,9.426,7
15,15-PatPS_215_1087_2_3_2_2,215,TI,H,7.3900003,18.02,0.674,7_10
15,15-PatPS_216_1883_1_2_1_1,216,TI,L,33.329998,48.39,2.384,9
15,15-PatPS_217_1883_2_3_2_2,217,TI,H,20.25,28.62,0.552,9_0
15,15-PatPS_218_1199_1_2_1_1,218,TI,L,24.01,36.02,1.58,2
15,15-PatPS_219_1199_2_3_2_2,219,TI,H,15.54,18.87,0.629,14_5
15,15-PatPS_220_1178_1_2_1_1,220,TI,L,20.990002,29.93,1.126,1
15,15-PatPS_221_1178_2_3_2_2,221,TI,H,9,14.39,0.595,13_0
15,15-PatPS_222_1870_1_2_1_1,222,TI,L,13.610001,34.89,5.377,11
15,15-PatPS_223_1870_2_3_2_2,223,TI,H,9.72,17.63,0.378,11_0
15,15-PatPS_224_1120_1_2_1_1,224,TI,L,26.78,36.7,1.809,9
15,15-PatPS_225_1120_2_3_2_2,225,TI,H,8.15,20.42,0.468,9_0
15,15-PatPS_226_1365_1_2_1_1,226,TI,L,19.220001,39.46,1.101,5
15,15-PatPS_227_1365_2_3_2_2,227,TI,H,13.7300005,19.86,0.549,2_12
15,15-PatPS_228_1110_1_2_1_1,228,TI,L,26.650002,36.5,2.232,1
15,15-PatPS_229_1110_2_3_2_2,229,TI,H,13.24,17.28,0.373,6_13
15,15-PatPS_230_1418_1_2_1_1,230,TI,L,19.25,30.18,2.401,2
15,15-PatPS_231_1418_2_3_2_2,231,TI,H,11.08,16.48,0.323,7_0
15,15-PatPS_232_1156_1_2_1_1,232,TI,L,17.22,25.97,1.324,6
15,15-PatPS_233_1156_2_3_2_2,233,TI,H,10.51,13.98,0.314,6_10
15,15-PatPS_234_1086_1_2_1_1,234,TI,L,15.32,24.86,1.196,9
15,15-PatPS_235_1086_2_3_2_2,235,TI,H,6.86,11.88,0.333,9_0
15,15-PatPS_236_1946_1_2_1_1,236,TI,L,19.220001,36.01,3.831,5
15,15-PatPS_237_1946_2_3_2_2,237,TI,H,9.55,10.77,0.333,5_0
15,15-PatPS_238_1318_1_2_1_1,238,TI,L,16.01,30.86,1.161,4
15,15-PatPS_239_1318_2_3_2_2,239,TI,H,8.19,10.85,0.226,11_7
15,15-PatPS_240_1123_1_2_1_1,240,TI,L,24.900002,40.72,1.393,7
15,15-PatPS_241_1123_2_3_2_2,241,TI,H,10.6,18.77,0.44,7_12
15,15-PatPS_242_1462_1_2_1_1,242,TI,L,25.67,37.61,3.352,2
15,15-PatPS_243_1462_2_3_2_2,243,TI,H,15,20.83,0.551,2_7
15,15-PatPS_244_1534_1_2_1_1,244,TI,L,23.3,34.85,0.999,2
15,15-PatPS_245_1534_2_3_2_2,245,TI,H,12.7,13.61,0.235,9_10
15,15-PatPS_246_1246_1_2_1_1,246,TI,L,18.52,31.55,4.298,1
15,15-PatPS_247_1246_2_3_2_2,247,TI,H,14.58,21.46,0.517,1_13
15,15-PatPS_248_1010_1_2_1_1,248,TI,L,19.7,41.01,4.403,12
15,15-PatPS_249_1010_2_3_2_2,249,TI,H,14.3,23.93,0.467,15_12
15,15-PatPS_250_1105_1_2_1_1,250,TI,L,19.66,32.66,1.135,14
15,15-PatPS_251_1105_2_3_2_2,251,TI,H,9.98,14.58,0.362,14_0
15,15-PatPS_252_1111_1_2_1_1,252,TI,L,21.210001,28.05,0.875,5
15,15-PatPS_253_1111_2_3_2_2,253,TI,H,10.33,12.22,0.256,4_8
15,15-PatPS_254_1894_1_2_1_1,254,TI,L,18,24.89,1.174,2
15,15-PatPS_255_1894_2_3_2_2,255,TI,H,12.110001,15.74,0.469,2_8
15,15-PatPS_256_1278_1_2_1_1,256,TI,L,19.01,36.44,3.994,1
15,15-PatPS_257_1278_2_3_2_2,257,TI,H,10.81,25.19,0.767,15_11
15,15-PatPS_258_1713_1_2_1_1,258,TI,L,11.95,35.39,4228.979,1
15,15-PatPS_259_1713_2_3_2_2,259,TI,H,9.02,20.91,1.07,13_0
15,15-PatPS_260_1502_1_2_1_1,260,TI,L,17.88,29,2.515,13
15,15-PatPS_261_1502_2_3_2_2,261,TI,H,13.710001,21.16,0.364,9_0
15,15-PatPS_262_1757_1_2_1_1,262,TI,L,25.21,41.65,9.171,5
15,15-PatPS_263_1757_2_3_2_2,263,TI,H,18.8,21.79,0.715,5_14
15,15-PatPS_264_1081_1_2_1_1,264,TI,L,25.24,42.51,3.244,4
15,15-PatPS_265_1081_2_3_2_2,265,TI,H,20.59,26.88,0.763,1_13
15,15-PatPS_266_1288_1_2_1_1,266,TI,L,17.64,33.39,2.3,3
15,15-PatPS_267_1288_2_3_2_2,267,TI,H,7.75,22.12,1.022,14_7
15,15-PatPS_268_1212_1_2_1_1,268,TI,L,21.21,38.09,4.209,12
15,15-PatPS_269_1212_2_3_2_2,269,TI,H,11.38,22.91,0.839,5_13
15,15-PatPS_270_1570_1_2_1_1,270,TI,L,13.389999,20.71,1.852,5
15,15-PatPS_271_1570_2_3_2_2,271,TI,H,4.88,9.07,0.213,15_8
15,15-PatPS_272_1180_1_2_1_1,272,TI,L,30.21,37.75,0.964,1
15,15-PatPS_273_1180_2_3_2_2,273,TI,H,20.4,30.67,0.534,1_11
15,15-PatPS_274_1989_1_2_1_1,274,TI,L,17.67,32.58,2.805,3
15,15-PatPS_275_1989_2_3_2_2,275,TI,H,9.55,17.53,0.766,11_12
15,15-PatPS_276_1208_1_2_1_1,276,TI,L,23.130001,33.83,2.292,5
15,15-PatPS_277_1208_2_3_2_2,277,TI,H,15.63,17.5,0.423,5_0
15,15-PatPS_278_1021_1_2_1_1,278,TI,L,28.530003,40.64,3.091,2
15,15-PatPS_279_1021_2_3_2_2,279,TI,H,9.9,18.21,0.674,2_12
15,15-PatPS_280_1346_1_2_1_1,280,TI,L,24.970001,31.79,0.539,3
15,15-PatPS_281_1346_2_3_2_2,281,TI,H,8.56,13.92,0.326,12_11
15,15-PatPS_282_1057_1_2_1_1,282,TI,L,30.849998,51.37,2.729,8
15,15-PatPS_283_1057_2_3_2_2,283,TI,H,19.61,27.24,0.694,6_7
15,15-PatPS_284_1474_1_2_1_1,284,TI,L,25.47,37.48,2.033,10
15,15-PatPS_285_1474_2_3_2_2,285,TI,H,9.78,15.12,0.325,10_15
15,15-PatPS_286_1977_1_2_1_1,286,TI,L,18.69,38.38,26.062,5
15,15-PatPS_287_1977_2_3_2_2,287,TI,H,9.19,18.8,0.599,2_8
15,15-PatPS_288_1540_1_2_1_1,288,TI,L,20.37,35.35,4.315,1
15,15-PatPS_289_1540_2_3_2_2,289,TI,H,9.2,22.22,1.141,2_11
15,15-PatPS_290_1920_1_2_1_1,290,TI,L,22.66,40.07,2.854,6
15,15-PatPS_291_1920_2_3_2_2,291,TI,H,9.66,23.69,0.931,3_13
15,15-PatPS_292_1543_1_2_1_1,292,TI,L,28.54,32.87,0.676,12
15,15-PatPS_293_1543_2_3_2_2,293,TI,H,8.39,17.37,0.431,12_0
15,15-PatPS_294_1512_1_2_1_1,294,TI,L,11.129999,29.39,8.513,14
15,15-PatPS_295_1512_2_3_2_2,295,TI,H,8.37,16.23,0.581,14_0
15,15-PatPS_296_1196_1_2_1_1,296,TI,L,20.96,31.25,6.503,5
15,15-PatPS_297_1196_2_3_2_2,297,TI,H,8.3,15.75,0.762,9_4
15,15-PatPS_298_1314_1_2_1_1,298,TI,L,18.75,40.41,3.269,11
15,15-PatPS_299_1314_2_3_2_2,299,TI,H,20.92,24.92,0.381,5_4
15,15-PatPS_300_1533_1_2_1_1,300,TI,L,21.109999,27.57,0.665,6
15,15-PatPS_301_1533_2_3_2_2,301,TI,H,20.170002,23.95,0.415,4_7
15,15-PatPS_302_1933_1_2_1_1,302,TI,L,27.619999,34.85,0.798,4
15,15-PatPS_303_1933_2_3_2_2,303,TI,H,18.18,19.6,0.347,15_14
15,15-PatPS_304_1561_1_2_1_1,304,TI,L,19.449999,31.09,4.975,1
15,15-PatPS_305_1561_2_3_2_2,305,TI,H,16.57,24.05,0.732,1_11
15,15-PatPS_306_1836_1_2_1_1,306,TI,L,26.67,39.95,1.492,1
15,15-PatPS_307_1836_2_3_2_2,307,TI,H,13.55,21.91,0.362,3_14
15,15-PatPS_308_1564_1_2_1_1,308,TI,L,14.530001,28.67,1.781,4
15,15-PatPS_309_1564_2_3_2_2,309,TI,H,10.65,16.76,0.482,4_10
15,15-PatPS_310_1366_1_2_1_1,310,TI,L,19.81,30.39,1.992,3
15,15-PatPS_311_1366_2_3_2_2,311,TI,H,14.32,20.2,0.317,3_11
15,15-PatPS_312_1479_1_2_1_1,312,TI,L,23.73,38.16,2.488,15
15,15-PatPS_313_1479_2_3_2_2,313,TI,H,9.71,18.46,0.578,15_13
15,15-PatPS_314_1507_1_2_1_1,314,TI,L,21.66,33.88,1.583,9
15,15-PatPS_315_1507_2_3_2_2,315,TI,H,9.54,18.59,0.401,9_13
15,15-PatPS_316_1008_1_2_1_1,316,TI,L,25.68,42.92,1.763,4
15,15-PatPS_317_1008_2_3_2_2,317,TI,H,18.9,21.09,0.384,15_0
15,15-PatPS_318_1760_1_2_1_1,318,TI,L,21.42,31.46,2.066,2
15,15-PatPS_319_1760_2_3_2_2,319,TI,H,10.56,15.23,0.292,4_0
